truth_mask,minimum_formula_gates,parity4_minimum_formula_gates,no_more_complex_than_parity
9815,6,3,0.0
30004,6,3,0.0
35531,6,3,0.0
22339,6,3,0.0
17255,6,3,0.0
29524,6,3,0.0
36011,6,3,0.0
21619,6,3,0.0
17975,6,3,0.0
28775,6,3,0.0
30215,6,3,0.0
23630,6,3,0.0
20060,6,3,0.0
19820,6,3,0.0
45988,6,3,0.0
42163,6,3,0.0
47332,6,3,0.0
41449,6,3,0.0
41657,6,3,0.0
27980,6,3,0.0
26860,6,3,0.0
45283,6,3,0.0
24386,6,3,0.0
24356,6,3,0.0
41452,6,3,0.0
24344,6,3,0.0
47584,6,3,0.0
56992,6,3,0.0
24452,6,3,0.0
31648,6,3,0.0
58280,6,3,0.0
45733,6,3,0.0
58054,6,3,0.0
7481,6,3,0.0
61858,6,3,0.0
58792,6,3,0.0
61834,6,3,0.0
3701,6,3,0.0
48352,6,3,0.0
48292,6,3,0.0
47260,6,3,0.0
18275,6,3,0.0
43952,6,3,0.0
44512,6,3,0.0
43984,6,3,0.0
21551,6,3,0.0
50573,6,3,0.0
36293,6,3,0.0
25274,6,3,0.0
55858,6,3,0.0
9677,6,3,0.0
31432,6,3,0.0
34103,6,3,0.0
14578,6,3,0.0
26746,6,3,0.0
38789,6,3,0.0
18893,6,3,0.0
55522,6,3,0.0
10013,6,3,0.0
52553,6,3,0.0
59141,6,3,0.0
64018,6,3,0.0
1517,6,3,0.0
48389,6,3,0.0
51322,6,3,0.0
14213,6,3,0.0
31493,6,3,0.0
23218,6,3,0.0
42317,6,3,0.0
56837,6,3,0.0
59960,6,3,0.0
5575,6,3,0.0
63586,6,3,0.0
1949,6,3,0.0
25330,6,3,0.0
40205,6,3,0.0
31330,6,3,0.0
34205,6,3,0.0
22762,6,3,0.0
42773,6,3,0.0
59992,6,3,0.0
5543,6,3,0.0
28858,6,3,0.0
36677,6,3,0.0
56032,6,3,0.0
14522,6,3,0.0
51013,6,3,0.0
31288,6,3,0.0
34247,6,3,0.0
56002,6,3,0.0
9533,6,3,0.0
55474,6,3,0.0
15080,6,3,0.0
50455,6,3,0.0
59450,6,3,0.0
59506,6,3,0.0
51890,6,3,0.0
29416,6,3,0.0
36119,6,3,0.0
10994,6,3,0.0
54541,6,3,0.0
19192,6,3,0.0
46343,6,3,0.0
63562,6,3,0.0
1973,6,3,0.0
41905,6,3,0.0
45475,6,3,0.0
19550,6,3,0.0
45985,6,3,0.0
23372,6,3,0.0
18203,6,3,0.0
24086,6,3,0.0
41149,6,3,0.0
24338,6,3,0.0
41197,6,3,0.0
41191,6,3,0.0
17951,6,3,0.0
7255,6,3,0.0
19802,6,3,0.0
20294,6,3,0.0
45241,6,3,0.0
23822,6,3,0.0
41713,6,3,0.0
3677,6,3,0.0
6743,6,3,0.0
23836,6,3,0.0
41699,6,3,0.0
17243,6,3,0.0
19547,6,3,0.0
24083,6,3,0.0
20308,6,3,0.0
45227,6,3,0.0
21583,6,3,0.0
21023,6,3,0.0
21710,6,3,0.0
18140,6,3,0.0
47668,6,3,0.0
43843,6,3,0.0
17900,6,3,0.0
48772,6,3,0.0
43817,6,3,0.0
44569,6,3,0.0
25820,6,3,0.0
28300,6,3,0.0
48643,6,3,0.0
21746,6,3,0.0
21236,6,3,0.0
44572,6,3,0.0
20984,6,3,0.0
48784,6,3,0.0
47653,6,3,0.0
22772,6,3,0.0
31408,6,3,0.0
60454,6,3,0.0
5081,6,3,0.0
63514,6,3,0.0
2021,6,3,0.0
48832,6,3,0.0
47812,6,3,0.0
47500,6,3,0.0
18035,6,3,0.0
44752,6,3,0.0
44464,6,3,0.0
21071,6,3,0.0
51293,6,3,0.0
27434,6,3,0.0
54178,6,3,0.0
11357,6,3,0.0
31912,6,3,0.0
33623,6,3,0.0
36053,6,3,0.0
16258,6,3,0.0
19613,6,3,0.0
26506,6,3,0.0
39029,6,3,0.0
56962,6,3,0.0
8573,6,3,0.0
50393,6,3,0.0
57461,6,3,0.0
51082,6,3,0.0
14453,6,3,0.0
45269,6,3,0.0
28853,6,3,0.0
23458,6,3,0.0
42077,6,3,0.0
53477,6,3,0.0
63106,6,3,0.0
2429,6,3,0.0
30370,6,3,0.0
35165,6,3,0.0
28450,6,3,0.0
37085,6,3,0.0
24202,6,3,0.0
41333,6,3,0.0
31498,6,3,0.0
34037,6,3,0.0
56194,6,3,0.0
16040,6,3,0.0
49495,6,3,0.0
58250,6,3,0.0
59266,6,3,0.0
52130,6,3,0.0
32296,6,3,0.0
33239,6,3,0.0
15242,6,3,0.0
50293,6,3,0.0
29608,6,3,0.0
35927,6,3,0.0
56482,6,3,0.0
9053,6,3,0.0
12194,6,3,0.0
53341,6,3,0.0
20392,6,3,0.0
45143,6,3,0.0
62602,6,3,0.0
2933,6,3,0.0
43825,6,3,0.0
17870,6,3,0.0
47665,6,3,0.0
21692,6,3,0.0
47635,6,3,0.0
16763,6,3,0.0
20966,6,3,0.0
43789,6,3,0.0
20978,6,3,0.0
44557,6,3,0.0
44551,6,3,0.0
16751,6,3,0.0
17882,6,3,0.0
17654,6,3,0.0
47881,6,3,0.0
20702,6,3,0.0
44833,6,3,0.0
17867,6,3,0.0
20963,6,3,0.0
20956,6,3,0.0
44579,6,3,0.0
17723,6,3,0.0
17908,6,3,0.0
47627,6,3,0.0
20783,6,3,0.0
14894,6,3,0.0
11834,6,3,0.0
54722,6,3,0.0
49877,6,3,0.0
11114,6,3,0.0
49641,6,3,0.0
26858,6,3,0.0
16194,6,3,0.0
49642,6,3,0.0
16164,6,3,0.0
16152,6,3,0.0
55776,6,3,0.0
32192,6,3,0.0
58824,6,3,0.0
54467,6,3,0.0
58534,6,3,0.0
7001,6,3,0.0
55450,6,3,0.0
10085,6,3,0.0
61892,6,3,0.0
58312,6,3,0.0
61836,6,3,0.0
3699,6,3,0.0
52688,6,3,0.0
52192,6,3,0.0
52656,6,3,0.0
12879,6,3,0.0
41867,6,3,0.0
35747,6,3,0.0
48212,6,3,0.0
17323,6,3,0.0
26748,6,3,0.0
38787,6,3,0.0
10667,6,3,0.0
64532,6,3,0.0
1003,6,3,0.0
59139,6,3,0.0
56067,6,3,0.0
43132,6,3,0.0
22403,6,3,0.0
32003,6,3,0.0
15572,6,3,0.0
49963,6,3,0.0
60504,6,3,0.0
5031,6,3,0.0
63588,6,3,0.0
1947,6,3,0.0
25844,6,3,0.0
39691,6,3,0.0
31844,6,3,0.0
33691,6,3,0.0
22748,6,3,0.0
42787,6,3,0.0
31832,6,3,0.0
33703,6,3,0.0
47316,6,3,0.0
23784,6,3,0.0
41751,6,3,0.0
59484,6,3,0.0
59508,6,3,0.0
44244,6,3,0.0
29928,6,3,0.0
35607,6,3,0.0
28892,6,3,0.0
36643,6,3,0.0
14572,6,3,0.0
50963,6,3,0.0
60472,6,3,0.0
5063,6,3,0.0
19700,6,3,0.0
45835,6,3,0.0
11512,6,3,0.0
54023,6,3,0.0
63532,6,3,0.0
2003,6,3,0.0
50641,6,3,0.0
53701,6,3,0.0
15658,6,3,0.0
10814,6,3,0.0
54721,6,3,0.0
15894,6,3,0.0
16148,6,3,0.0
49387,6,3,0.0
49371,6,3,0.0
49383,6,3,0.0
9759,6,3,0.0
6711,6,3,0.0
11068,6,3,0.0
12070,6,3,0.0
53465,6,3,0.0
15130,6,3,0.0
50405,6,3,0.0
10813,6,3,0.0
15893,6,3,0.0
15118,6,3,0.0
50417,6,3,0.0
3643,6,3,0.0
7223,6,3,0.0
12082,6,3,0.0
53453,6,3,0.0
12847,6,3,0.0
13343,6,3,0.0
12974,6,3,0.0
56402,6,3,0.0
52517,6,3,0.0
9914,6,3,0.0
9194,6,3,0.0
52761,6,3,0.0
28298,6,3,0.0
13554,6,3,0.0
52762,6,3,0.0
13044,6,3,0.0
12792,6,3,0.0
56976,6,3,0.0
56387,6,3,0.0
31952,6,3,0.0
59974,6,3,0.0
5561,6,3,0.0
55690,6,3,0.0
9845,6,3,0.0
63516,6,3,0.0
2019,6,3,0.0
52912,6,3,0.0
52176,6,3,0.0
13359,6,3,0.0
43067,6,3,0.0
46532,6,3,0.0
19003,6,3,0.0
35507,6,3,0.0
26508,6,3,0.0
39027,6,3,0.0
10907,6,3,0.0
57459,6,3,0.0
42892,6,3,0.0
22643,6,3,0.0
53427,6,3,0.0
28883,6,3,0.0
15812,6,3,0.0
49723,6,3,0.0
63108,6,3,0.0
2427,6,3,0.0
30404,6,3,0.0
35131,6,3,0.0
28484,6,3,0.0
37051,6,3,0.0
48516,6,3,0.0
24264,6,3,0.0
41271,6,3,0.0
58764,6,3,0.0
59268,6,3,0.0
44484,6,3,0.0
32328,6,3,0.0
33207,6,3,0.0
23948,6,3,0.0
41587,6,3,0.0
30152,6,3,0.0
35383,6,3,0.0
32012,6,3,0.0
33523,6,3,0.0
16012,6,3,0.0
49523,6,3,0.0
20420,6,3,0.0
45115,6,3,0.0
12232,6,3,0.0
53303,6,3,0.0
62092,6,3,0.0
3443,6,3,0.0
52561,6,3,0.0
13018,6,3,0.0
9134,6,3,0.0
56401,6,3,0.0
56341,6,3,0.0
12774,6,3,0.0
12788,6,3,0.0
52747,6,3,0.0
52491,6,3,0.0
52743,6,3,0.0
8559,6,3,0.0
9148,6,3,0.0
8950,6,3,0.0
56585,6,3,0.0
9133,6,3,0.0
12773,6,3,0.0
12730,6,3,0.0
52805,6,3,0.0
12478,6,3,0.0
53057,6,3,0.0
9202,6,3,0.0
56333,6,3,0.0
12623,6,3,0.0
62534,6,3,0.0
61721,6,3,0.0
6830,6,3,0.0
3770,6,3,0.0
3050,6,3,0.0
61989,6,3,0.0
31394,6,3,0.0
7374,6,3,0.0
61990,6,3,0.0
3804,6,3,0.0
3564,6,3,0.0
62531,6,3,0.0
31940,6,3,0.0
59986,6,3,0.0
5549,6,3,0.0
58786,6,3,0.0
6749,6,3,0.0
60468,6,3,0.0
5067,6,3,0.0
58308,6,3,0.0
7227,6,3,0.0
40400,6,3,0.0
25135,6,3,0.0
43055,6,3,0.0
41615,6,3,0.0
10919,6,3,0.0
23472,6,3,0.0
42063,6,3,0.0
39856,6,3,0.0
25679,6,3,0.0
51279,6,3,0.0
50319,6,3,0.0
19655,6,3,0.0
15824,6,3,0.0
49711,6,3,0.0
48528,6,3,0.0
30432,6,3,0.0
35103,6,3,0.0
55728,6,3,0.0
56208,6,3,0.0
47568,6,3,0.0
32352,6,3,0.0
33183,6,3,0.0
24272,6,3,0.0
41263,6,3,0.0
31568,6,3,0.0
33967,6,3,0.0
24032,6,3,0.0
41503,6,3,0.0
30128,6,3,0.0
35407,6,3,0.0
32048,6,3,0.0
33487,6,3,0.0
16048,6,3,0.0
49487,6,3,0.0
29648,6,3,0.0
35887,6,3,0.0
15328,6,3,0.0
50207,6,3,0.0
3814,6,3,0.0
3002,6,3,0.0
62533,6,3,0.0
61765,6,3,0.0
62485,6,3,0.0
3546,6,3,0.0
3548,6,3,0.0
61987,6,3,0.0
61731,6,3,0.0
61971,6,3,0.0
3004,6,3,0.0
3001,6,3,0.0
3545,6,3,0.0
2782,6,3,0.0
62753,6,3,0.0
3502,6,3,0.0
62033,6,3,0.0
3262,6,3,0.0
62273,6,3,0.0
3022,6,3,0.0
62513,6,3,0.0
5564,6,3,0.0
13546,6,3,0.0
51989,6,3,0.0
7402,6,3,0.0
58133,6,3,0.0
22466,6,3,0.0
15784,6,3,0.0
49751,6,3,0.0
40616,6,3,0.0
24919,6,3,0.0
22496,6,3,0.0
30376,6,3,0.0
35159,6,3,0.0
8104,6,3,0.0
57431,6,3,0.0
46760,6,3,0.0
18775,6,3,0.0
22472,6,3,0.0
24232,6,3,0.0
41303,6,3,0.0
14248,6,3,0.0
51287,6,3,0.0
32513,6,3,0.0
43241,6,3,0.0
43069,6,3,0.0
43039,6,3,0.0
43063,6,3,0.0
55106,6,3,0.0
63016,6,3,0.0
2519,6,3,0.0
56872,6,3,0.0
8663,6,3,0.0
28264,6,3,0.0
31336,6,3,0.0
4798,6,3,0.0
60737,6,3,0.0
40769,6,3,0.0
63041,6,3,0.0
35902,6,3,0.0
29633,6,3,0.0
1726,6,3,0.0
63809,6,3,0.0
46913,6,3,0.0
56897,6,3,0.0
45118,6,3,0.0
20417,6,3,0.0
36026,6,3,0.0
29509,6,3,0.0
44210,6,3,0.0
21325,6,3,0.0
44594,6,3,0.0
20941,6,3,0.0
47246,6,3,0.0
18289,6,3,0.0
45230,6,3,0.0
20305,6,3,0.0
47630,6,3,0.0
17905,6,3,0.0
48142,6,3,0.0
17393,6,3,0.0
48178,6,3,0.0
17357,6,3,0.0
37271,6,3,0.0
34199,6,3,0.0
31786,6,3,0.0
33749,6,3,0.0
33687,6,3,0.0
31848,6,3,0.0
10859,6,3,0.0
10923,6,3,0.0
10979,6,3,0.0
10955,6,3,0.0
7004,6,3,0.0
15946,6,3,0.0
49589,6,3,0.0
7882,6,3,0.0
57653,6,3,0.0
23666,6,3,0.0
15064,6,3,0.0
50471,6,3,0.0
39656,6,3,0.0
25879,6,3,0.0
24176,6,3,0.0
6904,6,3,0.0
58631,6,3,0.0
47720,6,3,0.0
17815,6,3,0.0
23672,6,3,0.0
23272,6,3,0.0
42263,6,3,0.0
14968,6,3,0.0
50567,6,3,0.0
28913,6,3,0.0
44681,6,3,0.0
41869,6,3,0.0
41359,6,3,0.0
41863,6,3,0.0
54386,6,3,0.0
62056,6,3,0.0
3479,6,3,0.0
53992,6,3,0.0
11543,6,3,0.0
26344,6,3,0.0
6958,6,3,0.0
58577,6,3,0.0
38129,6,3,0.0
62561,6,3,0.0
33742,6,3,0.0
31793,6,3,0.0
2926,6,3,0.0
62609,6,3,0.0
46193,6,3,0.0
54497,6,3,0.0
45838,6,3,0.0
19697,6,3,0.0
35786,6,3,0.0
29749,6,3,0.0
41954,6,3,0.0
23581,6,3,0.0
43970,6,3,0.0
21565,6,3,0.0
45262,6,3,0.0
20273,6,3,0.0
46018,6,3,0.0
19517,6,3,0.0
39191,6,3,0.0
29386,6,3,0.0
36149,6,3,0.0
35127,6,3,0.0
30408,6,3,0.0
9899,6,3,0.0
11939,6,3,0.0
11435,6,3,0.0
10100,6,3,0.0
15970,6,3,0.0
49565,6,3,0.0
14050,6,3,0.0
51485,6,3,0.0
29774,6,3,0.0
12004,6,3,0.0
53531,6,3,0.0
42728,6,3,0.0
22807,6,3,0.0
30284,6,3,0.0
9964,6,3,0.0
55571,6,3,0.0
44648,6,3,0.0
20887,6,3,0.0
29804,6,3,0.0
11884,6,3,0.0
53651,6,3,0.0
19661,6,3,0.0
47777,6,3,0.0
35761,6,3,0.0
35251,6,3,0.0
35731,6,3,0.0
54350,6,3,0.0
52840,6,3,0.0
12695,6,3,0.0
50920,6,3,0.0
14615,6,3,0.0
10042,6,3,0.0
55493,6,3,0.0
38093,6,3,0.0
56393,6,3,0.0
33778,6,3,0.0
31757,6,3,0.0
9082,6,3,0.0
56453,6,3,0.0
40013,6,3,0.0
54473,6,3,0.0
36658,6,3,0.0
28877,6,3,0.0
36082,6,3,0.0
29453,6,3,0.0
36802,6,3,0.0
28733,6,3,0.0
20194,6,3,0.0
45341,6,3,0.0
41247,6,3,0.0
24288,6,3,0.0
6827,6,3,0.0
14987,6,3,0.0
14507,6,3,0.0
21228,6,3,0.0
44307,6,3,0.0
5082,6,3,0.0
6892,6,3,0.0
58643,6,3,0.0
40648,6,3,0.0
24887,6,3,0.0
14304,6,3,0.0
8136,6,3,0.0
57399,6,3,0.0
14244,6,3,0.0
23496,6,3,0.0
42039,6,3,0.0
54984,6,3,0.0
10551,6,3,0.0
16072,6,3,0.0
49463,6,3,0.0
51433,6,3,0.0
51231,6,3,0.0
51291,6,3,0.0
63048,6,3,0.0
2487,6,3,0.0
46884,6,3,0.0
48712,6,3,0.0
16823,6,3,0.0
5342,6,3,0.0
60193,6,3,0.0
40737,6,3,0.0
63009,6,3,0.0
35422,6,3,0.0
30113,6,3,0.0
1758,6,3,0.0
63777,6,3,0.0
55073,6,3,0.0
48673,6,3,0.0
53342,6,3,0.0
12193,6,3,0.0
35548,6,3,0.0
29987,6,3,0.0
51924,6,3,0.0
13611,6,3,0.0
52820,6,3,0.0
12715,6,3,0.0
55438,6,3,0.0
10097,6,3,0.0
55822,6,3,0.0
9713,6,3,0.0
53454,6,3,0.0
12081,6,3,0.0
56334,6,3,0.0
9201,6,3,0.0
55892,6,3,0.0
9643,6,3,0.0
31308,6,3,0.0
34227,6,3,0.0
19565,6,3,0.0
19685,6,3,0.0
19629,6,3,0.0
24108,6,3,0.0
41427,6,3,0.0
7482,6,3,0.0
7852,6,3,0.0
57683,6,3,0.0
40168,6,3,0.0
25367,6,3,0.0
15984,6,3,0.0
7416,6,3,0.0
58119,6,3,0.0
14964,6,3,0.0
23736,6,3,0.0
41799,6,3,0.0
56424,6,3,0.0
9111,6,3,0.0
15592,6,3,0.0
49943,6,3,0.0
52873,6,3,0.0
49551,6,3,0.0
50571,6,3,0.0
62568,6,3,0.0
2967,6,3,0.0
45684,6,3,0.0
46312,6,3,0.0
19223,6,3,0.0
7502,6,3,0.0
58033,6,3,0.0
37617,6,3,0.0
62049,6,3,0.0
34222,6,3,0.0
31313,6,3,0.0
3438,6,3,0.0
62097,6,3,0.0
53873,6,3,0.0
45793,6,3,0.0
54542,6,3,0.0
10993,6,3,0.0
36268,6,3,0.0
29267,6,3,0.0
50660,6,3,0.0
14875,6,3,0.0
52644,6,3,0.0
12891,6,3,0.0
53422,6,3,0.0
12113,6,3,0.0
54692,6,3,0.0
10843,6,3,0.0
29868,6,3,0.0
35667,6,3,0.0
18125,6,3,0.0
20165,6,3,0.0
19149,6,3,0.0
18290,6,3,0.0
24164,6,3,0.0
41371,6,3,0.0
22244,6,3,0.0
43291,6,3,0.0
29230,6,3,0.0
30250,6,3,0.0
18154,6,3,0.0
47381,6,3,0.0
29290,6,3,0.0
20074,6,3,0.0
45461,6,3,0.0
36305,6,3,0.0
56513,6,3,0.0
35285,6,3,0.0
36245,6,3,0.0
45614,6,3,0.0
34292,6,3,0.0
31243,6,3,0.0
18268,6,3,0.0
47267,6,3,0.0
37547,6,3,0.0
47657,6,3,0.0
36692,6,3,0.0
28843,6,3,0.0
17788,6,3,0.0
47747,6,3,0.0
39467,6,3,0.0
45737,6,3,0.0
35572,6,3,0.0
29963,6,3,0.0
36772,6,3,0.0
28763,6,3,0.0
49439,6,3,0.0
16096,6,3,0.0
7373,6,3,0.0
23693,6,3,0.0
22733,6,3,0.0
18168,6,3,0.0
47367,6,3,0.0
9976,6,3,0.0
55559,6,3,0.0
2022,6,3,0.0
46816,6,3,0.0
18719,6,3,0.0
55008,6,3,0.0
10527,6,3,0.0
8088,6,3,0.0
26592,6,3,0.0
38943,6,3,0.0
57577,6,3,0.0
57447,6,3,0.0
56928,6,3,0.0
8607,6,3,0.0
48736,6,3,0.0
16799,6,3,0.0
40728,6,3,0.0
5366,6,3,0.0
60169,6,3,0.0
46857,6,3,0.0
56841,6,3,0.0
41590,6,3,0.0
23945,6,3,0.0
4854,6,3,0.0
60681,6,3,0.0
55049,6,3,0.0
48649,6,3,0.0
50294,6,3,0.0
15241,6,3,0.0
41716,6,3,0.0
23819,6,3,0.0
58068,6,3,0.0
7467,6,3,0.0
58546,6,3,0.0
6989,6,3,0.0
58930,6,3,0.0
6605,6,3,0.0
50418,6,3,0.0
15117,6,3,0.0
58964,6,3,0.0
6571,6,3,0.0
62036,6,3,0.0
3499,6,3,0.0
62514,6,3,0.0
3021,6,3,0.0
28272,6,3,0.0
37263,6,3,0.0
28793,6,3,0.0
28889,6,3,0.0
28857,6,3,0.0
30264,6,3,0.0
35271,6,3,0.0
13614,6,3,0.0
14008,6,3,0.0
51527,6,3,0.0
15948,6,3,0.0
13548,6,3,0.0
51987,6,3,0.0
11868,6,3,0.0
62113,6,3,0.0
49587,6,3,0.0
53667,6,3,0.0
36444,6,3,0.0
37306,6,3,0.0
28229,6,3,0.0
13682,6,3,0.0
51853,6,3,0.0
34509,6,3,0.0
52809,6,3,0.0
54578,6,3,0.0
10957,6,3,0.0
12666,6,3,0.0
52869,6,3,0.0
50765,6,3,0.0
36553,6,3,0.0
45496,6,3,0.0
20039,6,3,0.0
53720,6,3,0.0
11815,6,3,0.0
50362,6,3,0.0
15173,6,3,0.0
54680,6,3,0.0
10855,6,3,0.0
61848,6,3,0.0
3687,6,3,0.0
29393,6,3,0.0
21233,6,3,0.0
25329,6,3,0.0
30296,6,3,0.0
35239,6,3,0.0
21326,6,3,0.0
22232,6,3,0.0
43303,6,3,0.0
24106,6,3,0.0
21226,6,3,0.0
44309,6,3,0.0
20026,6,3,0.0
62657,6,3,0.0
41429,6,3,0.0
45509,6,3,0.0
36410,6,3,0.0
37340,6,3,0.0
28195,6,3,0.0
21364,6,3,0.0
44171,6,3,0.0
34475,6,3,0.0
44585,6,3,0.0
45908,6,3,0.0
19627,6,3,0.0
20860,6,3,0.0
44675,6,3,0.0
42539,6,3,0.0
36521,6,3,0.0
41692,6,3,0.0
23843,6,3,0.0
45976,6,3,0.0
19559,6,3,0.0
29873,6,3,0.0
13553,6,3,0.0
25841,6,3,0.0
20328,6,3,0.0
45207,6,3,0.0
12136,6,3,0.0
53399,6,3,0.0
3702,6,3,0.0
6648,6,3,0.0
60937,6,3,0.0
58887,6,3,0.0
37368,6,3,0.0
42790,6,3,0.0
22745,6,3,0.0
8006,6,3,0.0
57529,6,3,0.0
45177,6,3,0.0
53481,6,3,0.0
51014,6,3,0.0
14521,6,3,0.0
7974,6,3,0.0
57561,6,3,0.0
53369,6,3,0.0
45289,6,3,0.0
44836,6,3,0.0
20699,6,3,0.0
58210,6,3,0.0
7325,6,3,0.0
60226,6,3,0.0
5309,6,3,0.0
58724,6,3,0.0
6811,6,3,0.0
60708,6,3,0.0
4827,6,3,0.0
53058,6,3,0.0
12477,6,3,0.0
62756,6,3,0.0
2779,6,3,0.0
62274,6,3,0.0
3261,6,3,0.0
32009,6,3,0.0
30473,6,3,0.0
31497,6,3,0.0
29544,6,3,0.0
35991,6,3,0.0
15208,6,3,0.0
50327,6,3,0.0
12894,6,3,0.0
9708,6,3,0.0
64033,6,3,0.0
55827,6,3,0.0
34284,6,3,0.0
39706,6,3,0.0
25829,6,3,0.0
14162,6,3,0.0
51373,6,3,0.0
35949,6,3,0.0
50409,6,3,0.0
54098,6,3,0.0
11437,6,3,0.0
14106,6,3,0.0
51429,6,3,0.0
50285,6,3,0.0
36073,6,3,0.0
47896,6,3,0.0
17639,6,3,0.0
52042,6,3,0.0
13493,6,3,0.0
55640,6,3,0.0
9895,6,3,0.0
56600,6,3,0.0
8935,6,3,0.0
63768,6,3,0.0
1767,6,3,0.0
32033,6,3,0.0
24353,6,3,0.0
28449,6,3,0.0
30056,6,3,0.0
35479,6,3,0.0
23912,6,3,0.0
41623,6,3,0.0
21566,6,3,0.0
17386,6,3,0.0
64577,6,3,0.0
48149,6,3,0.0
33770,6,3,0.0
40220,6,3,0.0
25315,6,3,0.0
22324,6,3,0.0
43211,6,3,0.0
35435,6,3,0.0
41705,6,3,0.0
46388,6,3,0.0
19147,6,3,0.0
22300,6,3,0.0
43235,6,3,0.0
41579,6,3,0.0
35561,6,3,0.0
44332,6,3,0.0
21203,6,3,0.0
47416,6,3,0.0
18119,6,3,0.0
31553,6,3,0.0
16193,6,3,0.0
28481,6,3,0.0
5750,7,3,0.0
59785,7,3,0.0
9910,7,3,0.0
37531,7,3,0.0
55625,7,3,0.0
18134,7,3,0.0
38045,7,3,0.0
47401,7,3,0.0
27019,7,3,0.0
27043,7,3,0.0
27021,7,3,0.0
27077,7,3,0.0
27057,7,3,0.0
27089,7,3,0.0
7062,7,3,0.0
58473,7,3,0.0
7574,7,3,0.0
57961,7,3,0.0
59542,7,3,0.0
5993,7,3,0.0
10134,7,3,0.0
55401,7,3,0.0
13718,7,3,0.0
51817,7,3,0.0
18326,7,3,0.0
47209,7,3,0.0
21398,7,3,0.0
44137,7,3,0.0
18750,7,3,0.0
27678,7,3,0.0
10590,7,3,0.0
27166,7,3,0.0
30774,7,3,0.0
34761,7,3,0.0
37500,7,3,0.0
28035,7,3,0.0
30806,7,3,0.0
34729,7,3,0.0
38010,7,3,0.0
27525,7,3,0.0
37857,7,3,0.0
46785,7,3,0.0
38369,7,3,0.0
54945,7,3,0.0
24894,7,3,0.0
10614,7,3,0.0
27190,7,3,0.0
34428,7,3,0.0
31107,7,3,0.0
27734,7,3,0.0
37801,7,3,0.0
37998,7,3,0.0
27537,7,3,0.0
40641,7,3,0.0
38345,7,3,0.0
54921,7,3,0.0
24926,7,3,0.0
18806,7,3,0.0
34426,7,3,0.0
31109,7,3,0.0
37486,7,3,0.0
28049,7,3,0.0
40609,7,3,0.0
46729,7,3,0.0
5990,7,3,0.0
59545,7,3,0.0
11110,7,3,0.0
39211,7,3,0.0
54425,7,3,0.0
19814,7,3,0.0
39245,7,3,0.0
45721,7,3,0.0
26779,7,3,0.0
27283,7,3,0.0
26781,7,3,0.0
27797,7,3,0.0
6582,7,3,0.0
58953,7,3,0.0
6614,7,3,0.0
58921,7,3,0.0
59782,7,3,0.0
5753,7,3,0.0
14678,7,3,0.0
50857,7,3,0.0
22838,7,3,0.0
42697,7,3,0.0
17310,7,3,0.0
25038,7,3,0.0
9630,7,3,0.0
25006,7,3,0.0
29574,7,3,0.0
35961,7,3,0.0
38700,7,3,0.0
26835,7,3,0.0
30086,7,3,0.0
35449,7,3,0.0
38730,7,3,0.0
26805,7,3,0.0
40497,7,3,0.0
48225,7,3,0.0
40529,7,3,0.0
55905,7,3,0.0
26054,7,3,0.0
25510,7,3,0.0
40025,7,3,0.0
39481,7,3,0.0
25374,7,3,0.0
34668,7,3,0.0
30867,7,3,0.0
38478,7,3,0.0
40161,7,3,0.0
25886,7,3,0.0
34666,7,3,0.0
30869,7,3,0.0
38446,7,3,0.0
39649,7,3,0.0
58977,7,3,0.0
34407,7,3,0.0
5742,7,3,0.0
54922,7,3,0.0
53702,7,3,0.0
14734,7,3,0.0
38342,7,3,0.0
54662,7,3,0.0
35545,7,3,0.0
37582,7,3,0.0
52625,7,3,0.0
39625,7,3,0.0
21614,7,3,0.0
43921,7,3,0.0
38062,7,3,0.0
27473,7,3,0.0
29852,7,3,0.0
35683,7,3,0.0
39982,7,3,0.0
25556,7,3,0.0
25553,7,3,0.0
11932,7,3,0.0
53603,7,3,0.0
40022,7,3,0.0
25513,7,3,0.0
25774,7,3,0.0
39761,7,3,0.0
27814,7,3,0.0
37721,7,3,0.0
38492,7,3,0.0
46732,7,3,0.0
18803,7,3,0.0
36022,7,3,0.0
29513,7,3,0.0
44692,7,3,0.0
20843,7,3,0.0
40532,7,3,0.0
25003,7,3,0.0
13870,7,3,0.0
51665,7,3,0.0
29750,7,3,0.0
35785,7,3,0.0
13940,7,3,0.0
51595,7,3,0.0
11830,7,3,0.0
53705,7,3,0.0
27694,7,3,0.0
37841,7,3,0.0
7580,7,3,0.0
27764,7,3,0.0
37771,7,3,0.0
47161,7,3,0.0
10613,7,3,0.0
14638,7,3,0.0
50897,7,3,0.0
11833,7,3,0.0
50801,7,3,0.0
27193,7,3,0.0
29990,7,3,0.0
10873,7,3,0.0
25910,7,3,0.0
12910,7,3,0.0
27953,7,3,0.0
55402,7,3,0.0
56342,7,3,0.0
14494,7,3,0.0
55382,7,3,0.0
36265,7,3,0.0
40105,7,3,0.0
22094,7,3,0.0
43441,7,3,0.0
39502,7,3,0.0
26033,7,3,0.0
31052,7,3,0.0
34483,7,3,0.0
27956,7,3,0.0
10732,7,3,0.0
54803,7,3,0.0
27214,7,3,0.0
38321,7,3,0.0
27334,7,3,0.0
38201,7,3,0.0
38252,7,3,0.0
47212,7,3,0.0
18323,7,3,0.0
